posting_id,image,image_phash,title,label_group,hight,width,hamming_median_dist,post_per_group,target,fold,best25_mean_img,true_postings,pred_postings_img,f1_img,best25_mean_text,f1_text,pred_postings_text,joined_pred,f1_joined
train_1022377712,56166589572da78d6f11ec22063afb38.jpg,eec2939cac23d2b1,SPEEDS LX 022-1 SIT UP STAND LATIHAN PERUT FITNESS,2770204115,640,640,34.0,3,7116,0,0.4669283628463745,train_1543462641 train_1022377712 train_3367476767,train_1022377712,0.5,0.5270046093780261,1.0,train_1543462641 train_1022377712 train_3367476767,train_1022377712 train_1543462641 train_3367476767,1.0
train_373547389,561bdb3a3d43a971823f12a3e97a83b4.jpg,ceb9e3229166bd30,CANTOLAN TEMPEL hook perekat gantungan tanpa paku dinding kail baju barang serbaguna,2609303586,657,657,32.0,16,6707,0,0.5941458344459534,train_1488070502 train_1364552207 train_1469750694 train_1206509401 train_3535352952 train_373547389 train_3060575347 train_2689213653 train_3173072456 train_1130611309 train_1614784893 train_728667141 train_4202871789 train_2330340220 train_285959711 train_3739361507,train_1206509401 train_373547389,0.2222222222222222,0.8670268691290395,0.4,train_1206509401 train_373547389 train_1614784893 train_2330340220,train_1206509401 train_1614784893 train_2330340220 train_373547389,0.4
train_2046639361,561f651e5fcbc87dbfdee37d066ec3c6.jpg,c91a33e52c36b39a,[Bayar di Tempat]2Pcs Lensa Cardboard Virtual Reality VR biconvex Ukuran 25mm x 45mm,3671283483,1002,1002,4.0,2,9484,0,0.5742629170417786,train_2046639361 train_5981942,train_2046639361 train_5981942,1.0,0.5096024568245773,1.0,train_2046639361 train_5981942,train_2046639361 train_5981942,1.0
train_438324324,562cd23587ad26343857ab3aadf569ee.jpg,efc990368ec4791a,Lyra Kneadable Eraser,760516569,700,700,33.0,5,1961,0,0.6954225897789001,train_972361069 train_438324324 train_2223183919 train_1966335836 train_690092593,train_438324324 train_2223183919 train_1966335836,0.75,0.664605633594021,0.5714285714285714,train_438324324 train_2223183919,train_1966335836 train_2223183919 train_438324324,0.75
train_1653651347,5630046238904e77b889eb97f4ece342.jpg,fec1c1388c74cb72,LC BEAUTY ORIGINAL BERHOLOGRAM & PLIPIT GOLD / LC BEAUTY PAKET TONER,4181360006,640,640,0.0,2,10746,0,0.5605738759040833,train_2676933492 train_1653651347,train_2676933492 train_1653651347,1.0,0.44594423652643184,0.6666666666666666,train_1653651347,train_1653651347 train_2676933492,1.0
train_832667082,5637f91ea4ad270170537b7d6ca7745a.jpg,ea37d0b4374a1dc8,Kacamata Lensa Transparan - Frame Kacamata - Unisex K200,1507150010,800,800,30.0,2,3850,0,0.6079058647155762,train_832667082 train_3332454754,train_59528318 train_832667082,0.5,0.520877458087103,0.5,train_832667082 train_2452199187,train_2452199187 train_59528318 train_832667082,0.4
train_498188103,56407c0b49310d9fede324ec221924b6.jpg,ada4c07a1f93686e,TISSU ANTI GORES KACA,731330024,640,640,30.0,35,1884,0,0.9953249096870422,train_925544261 train_3855533455 train_1824818423 train_95201212 train_1475710807 train_1693277829 train_1088047343 train_3540380953 train_498188103 train_4273015959 train_1391899150 train_3394916135 train_1517747731 train_2996797715 train_441554325 train_1936892244 train_1345915637 train_911930079 train_645341534 train_1545529902 train_4093716985 train_1638292695 train_2390943309 train_1422170664 train_1607763504 train_3978968621 train_2360118667 train_2659050939 train_1713159801 train_2697736556 train_3772635453 train_2897218302 train_3739935491 train_3740184963 train_2610094005,train_925544261 train_1824818423 train_1088047343 train_498188103 train_4273015959 train_3394916135 train_1345915637 train_911930079 train_1545529902 train_4093716985 train_1638292695 train_2390943309 train_3978968621 train_2659050939 train_3772635453 train_3740184963,0.6274509803921569,0.6249055756998975,0.05555555555555555,train_498188103,train_1088047343 train_1345915637 train_1545529902 train_1638292695 train_1824818423 train_2390943309 train_2659050939 train_3394916135 train_3740184963 train_3772635453 train_3978968621 train_4093716985 train_4273015959 train_498188103 train_911930079 train_925544261,0.6274509803921569
train_3515045766,56480f12ef781bc9e1497e9a9c096fe8.jpg,f10e4c2c47336ccf,Acnes Oil Control Mask / Masker Wajah Pouch 24 ml,434231493,500,500,14.0,2,1114,0,0.6061338782310486,train_3515045766 train_3719254836,train_3515045766 train_3719254836,1.0,0.6155486467350474,0.5,train_3223148626 train_3515045766,train_3223148626 train_3515045766 train_3719254836,0.8
train_952103791,564ae7aef43a5e233083e73fabaec3a0.jpg,e1969a6d8e98cb32,"Mamypoko pants M42, L34, XL30 dan XXL24 / Toko Makmur Online",22285547,640,640,28.0,13,50,0,0.9404910206794739,train_3137481017 train_1626889862 train_1844608486 train_2953690871 train_952103791 train_238144729 train_468693636 train_3550043417 train_481515401 train_3083482784 train_2378689644 train_1842005873 train_223427393,train_3137481017 train_952103791 train_238144729 train_3083482784 train_1842005873 train_223427393,0.631578947368421,0.6438254418250442,0.14285714285714285,train_952103791,train_1842005873 train_223427393 train_238144729 train_3083482784 train_3137481017 train_952103791,0.631578947368421
train_2027587628,56577a77dcb1589a03a299eaa272edf1.jpg,9873e789e6f43803,Water Purifier Saringan Air Filter Penyaring Keran Air SWS - 0397,3423419034,700,700,0.0,7,8821,0,0.9989657402038574,train_2027587628 train_24293780 train_252076048 train_107527158 train_3207710195 train_3650024300 train_336966868,train_2027587628 train_24293780 train_252076048 train_107527158 train_3207710195 train_3650024300 train_336966868,1.0,0.8310316601173998,0.7272727272727273,train_2027587628 train_252076048 train_107527158 train_3650024300,train_107527158 train_2027587628 train_24293780 train_252076048 train_3207710195 train_336966868 train_3650024300,1.0
train_2591707079,565bdb31ae3453b2a3cd0fe6ee6bd7ec.jpg,b548e9bfc23c9238,[MJS] Bosch 33-piece X-Line Set Mata Bor Mata Obeng Variasi Asli Original Kuat Tahan Lama Anti Karat,3198622941,712,712,30.0,2,8274,0,0.5596199631690979,train_2591707079 train_3175542217,train_2591707079 train_3175542217,1.0,0.436391760418058,1.0,train_2591707079 train_3175542217,train_2591707079 train_3175542217,1.0
train_3475188104,565f451b35cfe25cd75aafdcfc575033.jpg,f2a9b116ed469e28,CREAM TEMULAWAK SUSUN ORI (KEMASAN SEGEL),1457218288,640,640,30.0,3,3725,0,0.4775943458080292,train_376093582 train_3475188104 train_3976413884,train_3475188104,0.5,0.4994147903078396,0.8,train_3475188104 train_3976413884,train_3475188104 train_3976413884,0.8
train_3611335767,5661cf02a5e841cbd6b683efd8c5f1bb.jpg,b68dcc31dbc2c364,Kenmaster Timbangan Kue 3 kg,2268524937,800,800,36.0,3,5835,0,0.46288812160491943,train_3611335767 train_2062654028 train_4114407052,train_3611335767,0.5,0.6553024545507634,1.0,train_3611335767 train_2062654028 train_4114407052,train_2062654028 train_3611335767 train_4114407052,1.0
train_2072203538,566d8e323ce6ea3929ebdd06ff1157c3.jpg,bed1919ec1b41b94,BABYPINK SKINCARE ORIGINAL ACNE SERIES 100% AMAN RESMI BPOM MENGHILANGKAN JERAWAT,3430782176,1024,1024,24.0,5,8835,0,0.6398469805717468,train_2072203538 train_3241271929 train_3149196700 train_119890443 train_2185745836,train_2072203538 train_3241271929 train_119890443 train_2185745836,0.8888888888888888,0.6381716625066568,0.3333333333333333,train_2072203538,train_119890443 train_2072203538 train_2185745836 train_3241271929,0.8888888888888888
train_240569722,566de2f2fdd52cf0e44ad79f0a8637b6.jpg,e649d9899db59816,Erasable Gel Pen Pulpen Pena Bisa Dihapus Joyko GP-279 Shokyo 0.5 mm,3150931247,1024,1024,38.0,2,8138,0,0.5037264227867126,train_240569722 train_4083404754,train_240569722,0.6666666666666666,0.5514107514096817,1.0,train_240569722 train_4083404754,train_240569722 train_4083404754,1.0
train_2238612823,567823ff5b327a7539a8a272b06f4677.jpg,da33a4ce8c3cca4b,Legging Anak Tanggung 9-12 tahun / Legging ABG,3155105749,700,700,22.0,3,8146,0,0.4417991638183594,train_3597546127 train_2238612823 train_2812635096,train_2238612823,0.5,0.5402076837995088,0.8,train_2238612823 train_2812635096,train_2238612823 train_2812635096,0.8
train_523481015,568042ae039baed3183325c30d05d550.jpg,823e7691383d1b76,1 SET Color Super Brush Pen Joyko Dua Mata Pena CLP-13 isi 12 Warna - Pulpen dan Spidol,3454455800,800,800,30.0,5,8908,0,0.7057254314422607,train_3419468751 train_2677277661 train_75234812 train_523481015 train_180180002,train_523481015,0.3333333333333333,0.7392283773696434,0.5714285714285714,train_3419468751 train_523481015,train_3419468751 train_523481015,0.5714285714285714
train_4230621514,56897de38b5dced7e82e7e38f8e9af6c.jpg,ebcb912619730f92,Kabel Charger Data Sync Quick Charge Tipe C 5A 90 Derajat Panjang 1M,3565634603,1000,1000,19.0,4,9214,0,0.647972822189331,train_1020755811 train_4230621514 train_1987000376 train_962774679,train_4230621514 train_1987000376 train_962774679,0.8571428571428571,0.5275289107593459,0.4,train_4230621514,train_1987000376 train_4230621514 train_962774679,0.8571428571428571
train_4015358268,568f9cf766b7d576c37a75f720b3eb75.jpg,9d48bc4297ce4f34,KARDUS|KOTAK|KARTON BOX POLOS 13.5x10x6 MURAH,4098755129,700,700,28.0,2,10527,0,0.4695727825164795,train_4015358268 train_1851729750,train_4015358268,0.6666666666666666,0.4644979799034921,1.0,train_4015358268 train_1851729750,train_1851729750 train_4015358268,1.0
train_2334699778,56a0b4ed332522f65c06d10b40c9e1e8.jpg,a4df8bb629ca2629,YOU - The Gold One Dream Skin Perfect BB Cushion [High Coverage / Brightening Effect / Oil Control],3971342035,1024,1024,30.0,5,10220,0,0.712558925151825,train_1398823299 train_2334699778 train_461251367 train_307068664 train_1110420245,train_2334699778,0.3333333333333333,0.6377865282031402,0.5714285714285714,train_2334699778 train_461251367,train_2334699778 train_461251367,0.5714285714285714
train_3278854923,56b2fd77e49ecb406f95f5597fa94edc.jpg,fc18d2c664b53768,Earphone PLEXTONE G20 In-Ear Gaming Headset Gaming Plextone G20 Earphone Gaming Headset Plextone,3878709642,1024,1024,36.0,3,9982,0,0.6292765736579895,train_3006228291 train_3278854923 train_3659834506,train_3278854923 train_3659834506,0.8,0.7636546772230896,1.0,train_3006228291 train_3278854923 train_3659834506,train_3006228291 train_3278854923 train_3659834506,1.0
train_4042228747,56b7b99f5ace84d084df3cf24ad493ba.jpg,affcd062c187629c,Emco Pocket Morphers Army series,2722122287,800,800,34.0,3,6991,0,0.5303434133529663,train_4198115389 train_4042228747 train_44910160,train_4198115389 train_4042228747 train_44910160,1.0,0.6264208003886672,1.0,train_4198115389 train_4042228747 train_44910160,train_4042228747 train_4198115389 train_44910160,1.0
train_3684416097,56c65d85e023b45474ab37adb85183b9.jpg,a498dba0da37f065,1KG = 4PCS | BELLA BOHEMIAN HOMEY DRESS / HOMEDRESS ETNIK,2421751201,1024,1024,7.0,4,6249,0,0.7884189486503601,train_3870517212 train_3684416097 train_2464002692 train_1922687721,train_3870517212 train_3684416097 train_2464002692,0.8571428571428571,0.6933718359206084,0.8571428571428571,train_3870517212 train_3684416097 train_2464002692,train_2464002692 train_3684416097 train_3870517212,0.8571428571428571
train_2464002692,56c65d85e023b45474ab37adb85183b9.jpg,a498dba0da37f065,1KG BISA 4PCS | BELLA BOHEMIAN HOMEY DRESS / HOMEDRESS ETNIK / DRESS RAYON,2421751201,1024,1024,7.0,4,6249,0,0.7884189486503601,train_3870517212 train_3684416097 train_2464002692 train_1922687721,train_3870517212 train_3684416097 train_2464002692,0.8571428571428571,0.716136314261454,1.0,train_3870517212 train_3684416097 train_2464002692 train_1922687721,train_1922687721 train_2464002692 train_3684416097 train_3870517212,1.0
train_1798478700,56c69b466354fc5888ea4a9c142f73d6.jpg,b79dd986cc26c832,MUKENA BALI CHANEL EXCLUSIVE /MUKENA MURAH CHANEL PREMIUM SUPER JUMBO,2914861469,1024,1024,22.0,2,7502,0,0.5084795355796814,train_2297589250 train_1798478700,train_1798478700,0.6666666666666666,0.5266638059393439,0.6666666666666666,train_1798478700,train_1798478700,0.6666666666666666
train_3233139180,56d925aa9785c34c6ffee64aa4b618a2.jpg,ae0e91e1d1959d1b,Ceradan Hydra 80gr,739474947,850,850,20.0,2,1908,0,0.544270932674408,train_3233139180 train_114151917,train_3233139180 train_114151917,1.0,0.46630917892416796,0.6666666666666666,train_3233139180,train_114151917 train_3233139180,1.0
train_3783107608,56e12cb66553ffbeba55be6c65b204ea.jpg,e49992c7d964ce32,Ready Stock Coolsugarwax cool sugar wax tube isi bersih 100gr,155019103,640,640,0.0,2,398,0,0.5164609551429749,train_3263177330 train_3783107608,train_3263177330 train_3783107608,1.0,0.4293380774509137,1.0,train_3263177330 train_3783107608,train_3263177330 train_3783107608,1.0
train_1390326895,570145b370ac3f50809c552d5c1634a7.jpg,da1f0f8fc4e0e03a,ROBOT RE701 Earphone Headset Android Headset iPhone Garansi Resmi,3924088631,700,700,32.0,12,10100,0,0.8425878882408142,train_2078646198 train_384846265 train_1571298184 train_2793994834 train_2929639614 train_104387367 train_1390326895 train_3401839472 train_2477797435 train_4004119681 train_385942559 train_4257347475,train_384846265 train_1390326895 train_3401839472 train_2477797435,0.5,0.719044688747093,0.4,train_2078646198 train_2929639614 train_1390326895,train_1390326895 train_2078646198 train_2477797435 train_2929639614 train_3401839472 train_384846265,0.6666666666666666
train_3960153612,5706b3043753495d1a9e3f0dd9be0818.jpg,9b43c6151d6b4af2,TAS LAUNDRY BAG NET JARING ZIPPER/TAS BAJU KOTOR RESLETING,2984010133,640,640,10.0,2,7700,0,0.6397646069526672,train_3960153612 train_1175538263,train_3960153612 train_1175538263,1.0,0.45821577722843415,0.6666666666666666,train_3960153612,train_1175538263 train_3960153612,1.0
train_1225846092,5708042fbadc4d1153cc530dc0861493.jpg,c8e0e26fa70ff890,Humaira Dress / Dress muslim Terlaris/gamis tile,990261673,700,700,28.0,2,2594,0,0.41311368346214294,train_1225846092 train_2632378587,train_1225846092,0.6666666666666666,0.5358672627333712,0.6666666666666666,train_1225846092,train_1225846092,0.6666666666666666
train_110230050,5713e723b50a5c5282c7848db3223cba.jpg,e4b35b9a720d9662,ASI BOOSTER AMPUH- Lactamond 200 gram *Pro ASI Eksklusif,90361770,640,640,31.0,5,228,0,0.6894197463989258,train_882130225 train_2906044506 train_110230050 train_4091449169 train_3031550044,train_110230050 train_4091449169 train_3031550044,0.75,0.5226768298902634,0.75,train_882130225 train_110230050 train_3031550044,train_110230050 train_3031550044 train_4091449169 train_882130225,0.8888888888888888
train_1117280235,571cc66830ad61454f796c4565481cd9.jpg,ad2d96d2d0e84b99,[GROSIR] SANDAL JEPIT SENDAL JEPIT SWALLOW,3727661484,1024,1024,2.0,2,9616,0,0.5663028359413147,train_994018125 train_1117280235,train_994018125 train_1117280235,1.0,0.4797930944178856,0.6666666666666666,train_1117280235,train_1117280235 train_994018125,1.0
train_1473844208,57236e0fa8170038f52a00606f289ebc.jpg,e827973232e16c4f,[baby boss] [ready] sabun whitening gluta collagen beautetox chocowhite whitemilky soap,159351600,800,800,30.0,51,412,0,0.9290111064910889,train_207039286 train_1619338643 train_3721308865 train_1851882944 train_1236075269 train_2855329700 train_1997808959 train_2840508723 train_2729160884 train_2902736490 train_1789512220 train_2172967167 train_3083046401 train_3596545373 train_1673660532 train_675983017 train_799363063 train_2034561720 train_1459295979 train_1473844208 train_2283849789 train_30488954 train_2937433253 train_3851641413 train_3274592078 train_2847244918 train_4286138740 train_3560974982 train_2072061027 train_3134779648 train_3633103106 train_1906102508 train_3869843407 train_4280580992 train_3671554064 train_2683750575 train_1142799664 train_2513892071 train_3980820034 train_3055192895 train_1495753847 train_2266041454 train_2036340727 train_2338443281 train_467196729 train_1061695682 train_2258929039 train_4238545699 train_2160269935 train_1141098045 train_3414293340,train_1851882944 train_1236075269 train_2902736490 train_3083046401 train_3596545373 train_1673660532 train_799363063 train_2034561720 train_1459295979 train_1473844208 train_30488954 train_3851641413 train_3274592078 train_4286138740 train_3560974982 train_2072061027 train_3633103106 train_3869843407 train_2683750575 train_1142799664 train_2513892071 train_3980820034 train_2266041454 train_2338443281 train_467196729 train_1061695682 train_2258929039 train_1141098045 train_3414293340,0.725,0.841503306614638,0.21052631578947367,train_3083046401 train_675983017 train_1473844208 train_2937433253 train_1906102508 train_3414293340,train_1061695682 train_1141098045 train_1142799664 train_1236075269 train_1459295979 train_1473844208 train_1673660532 train_1851882944 train_1906102508 train_2034561720 train_2072061027 train_2258929039 train_2266041454 train_2338443281 train_2513892071 train_2683750575 train_2902736490 train_2937433253 train_30488954 train_3083046401 train_3274592078 train_3414293340 train_3560974982 train_3596545373 train_3633103106 train_3851641413 train_3869843407 train_3980820034 train_4286138740 train_467196729 train_675983017 train_799363063,0.7710843373493976
train_4275236628,57375a52ac432e357dfb3f0dbea0718a.jpg,fbe2809c5a692db4,GGS CLOTH DIAPER CLODI BAYI POPOK BAYI KAIN BERKANCING DAPAT DICUCI POPOK BAYI IMPORT POPOK BATAM,996959929,1024,1024,30.0,14,2612,0,0.9496458172798157,train_2970276831 train_2915938924 train_1420395733 train_4275236628 train_2754782844 train_3979162082 train_1928822196 train_3401049890 train_1186468155 train_1632981690 train_1488886434 train_4140567747 train_3770660483 train_310970479,train_2915938924 train_1420395733 train_4275236628 train_1928822196 train_3401049890 train_1186468155 train_1632981690 train_1488886434 train_4140567747 train_3770660483 train_310970479,0.88,0.8084026864878219,0.5263157894736842,train_2970276831 train_1420395733 train_4275236628 train_1488886434 train_310970479,train_1186468155 train_1420395733 train_1488886434 train_1632981690 train_1928822196 train_2915938924 train_2970276831 train_310970479 train_3401049890 train_3770660483 train_4140567747 train_4275236628,0.9230769230769231
